"iteration","fitness"
203,14825.53482616133
204,14825.53482616133
205,14825.53482616133
206,14825.53482616133
207,14825.53482616133
208,14825.53482616133
209,14825.53482616133
210,14825.53482616133
211,14825.53482616133
212,14825.53482616133
213,14825.53482616133
214,14825.53482616133
215,14825.53482616133
216,14825.53482616133
217,14825.53482616133
218,14825.53482616133
219,14825.53482616133
220,14825.53482616133
221,14825.53482616133
222,14825.53482616133
223,14825.53482616133
224,14825.53482616133
225,14825.53482616133
226,14825.53482616133
227,14825.53482616133
228,14825.53482616133
229,14825.53482616133
230,14825.53482616133
231,14825.53482616133
232,14825.53482616133
233,14825.53482616133
234,14825.53482616133
235,14825.53482616133
236,14825.53482616133
237,14825.53482616133
238,14825.53482616133
239,14825.53482616133
240,14825.53482616133
241,14825.53482616133
242,14825.53482616133
243,14825.53482616133
244,14825.53482616133
245,14825.53482616133
246,14825.53482616133
247,14825.53482616133
248,14825.53482616133
249,14825.53482616133
250,14825.53482616133
251,14825.53482616133
252,14825.53482616133
253,14825.53482616133
254,14825.53482616133
255,14825.53482616133
256,14825.53482616133
257,14825.53482616133
258,14807.966205023922
259,14807.966205023922
260,14807.966205023922
261,14807.966205023922
262,14807.966205023922
263,14807.966205023922
264,14807.966205023922
265,14807.966205023922
266,14807.966205023922
267,14807.966205023922
268,14807.966205023922
269,14807.966205023922
270,14807.966205023922
271,14807.966205023922
272,14807.966205023922
273,14807.966205023922
274,14807.966205023922
275,14807.966205023922
276,14807.966205023922
277,14807.966205023922
278,14807.966205023922
279,14807.966205023922
280,14807.966205023922
281,14807.966205023922
282,14807.966205023922
283,14807.966205023922
284,14807.966205023922
285,14807.966205023922
286,14807.966205023922
287,14807.966205023922
288,14807.966205023922
289,14807.966205023922
290,14807.966205023922
291,14807.966205023922
292,14807.966205023922
293,14807.966205023922
294,14807.966205023922
295,14807.966205023922
296,14807.966205023922
297,14807.966205023922
298,14807.966205023922
299,14807.966205023922
300,14807.966205023922
301,14807.966205023922
302,14807.966205023922
303,14807.966205023922
304,14807.966205023922
305,14807.966205023922
306,14807.966205023922
307,14807.966205023922
308,14807.966205023922
309,14807.966205023922
310,14807.966205023922
311,14807.966205023922
312,14807.966205023922
313,14807.966205023922
314,14807.966205023922
315,14807.966205023922
316,14807.966205023922
317,14807.966205023922
318,14807.966205023922
319,14807.966205023922
320,14807.966205023922
321,14807.966205023922
322,14807.966205023922
323,14807.966205023922
324,14807.966205023922
325,14807.966205023922
326,14807.966205023922
327,14807.966205023922
328,14807.966205023922
329,14807.966205023922
330,14807.966205023922
331,14807.966205023922
332,14807.966205023922
333,14807.966205023922
334,14807.966205023922
335,14807.966205023922
336,14807.966205023922
337,14807.966205023922
338,14807.966205023922
339,14807.966205023922
340,14807.966205023922
341,14807.966205023922
342,14807.966205023922
343,14807.966205023922
344,14807.966205023922
345,14807.966205023922
346,14807.966205023922
347,14807.966205023922
348,14807.966205023922
349,14807.966205023922
350,14807.966205023922
351,14807.966205023922
352,14807.966205023922
353,14807.966205023922
354,14807.966205023922
355,14807.966205023922
356,14807.966205023922
357,14807.966205023922
358,14807.966205023922
359,14807.966205023922
360,14807.966205023922
361,14807.966205023922
362,14807.966205023922
363,14807.966205023922
364,14807.966205023922
365,14807.966205023922
366,14807.966205023922
367,14807.966205023922
368,14807.966205023922
369,14807.966205023922
370,14807.966205023922
371,14807.966205023922
372,14807.966205023922
373,14807.966205023922
374,14807.966205023922
375,14807.966205023922
376,14807.966205023922
377,14807.966205023922
378,14807.966205023922
379,14807.966205023922
380,14807.966205023922
381,14807.966205023922
382,14807.966205023922
383,14807.966205023922
384,14807.966205023922
385,14807.966205023922
386,14807.966205023922
387,14807.966205023922
388,14807.966205023922
389,14807.966205023922
390,14807.966205023922
391,14807.966205023922
392,14807.966205023922
393,14807.966205023922
394,14807.966205023922
395,14807.966205023922
396,14807.966205023922
397,14807.966205023922
398,14807.966205023922
399,14807.966205023922
400,14807.966205023922
401,14807.966205023922
402,14807.966205023922
403,14807.966205023922
404,14807.966205023922
405,14807.966205023922
406,14807.966205023922
407,14807.966205023922
408,14807.966205023922
409,14807.966205023922
410,14807.966205023922
411,14807.966205023922
412,14807.966205023922
413,14807.966205023922
414,14807.966205023922
415,14807.966205023922
416,14807.966205023922
417,14807.966205023922
418,14807.966205023922
419,14807.966205023922
420,14807.966205023922
421,14807.966205023922
422,14807.966205023922
423,14807.966205023922
424,14807.966205023922
425,14807.966205023922
426,14807.966205023922
427,14807.966205023922
428,14807.966205023922
429,14807.966205023922
430,14807.966205023922
431,14807.966205023922
432,14807.966205023922
433,14807.966205023922
434,14807.966205023922
435,14807.966205023922
436,14807.966205023922
437,14807.966205023922
438,14807.966205023922
439,14807.966205023922
440,14807.966205023922
441,14807.966205023922
442,14807.966205023922
443,14807.966205023922
444,14789.748494453668
445,14789.748494453668
446,14789.748494453668
447,14789.748494453668
448,14789.748494453668
449,14789.748494453668
450,14789.748494453668
451,14789.748494453668
452,14789.748494453668
453,14789.748494453668
454,14789.748494453668
455,14789.748494453668
456,14789.748494453668
457,14789.748494453668
458,14789.748494453668
459,14789.748494453668
460,14789.748494453668
461,14789.748494453668
462,14789.748494453668
463,14789.748494453668
464,14789.748494453668
465,14789.748494453668
466,14789.748494453668
467,14789.748494453668
468,14789.748494453668
469,14789.748494453668
470,14789.748494453668
471,14789.748494453668
472,14789.748494453668
473,14789.748494453668
474,14789.748494453668
475,14789.748494453668
476,14789.748494453668
477,14789.748494453668
478,14789.748494453668
479,14789.748494453668
480,14789.748494453668
481,14789.748494453668
482,14789.748494453668
483,14789.748494453668
484,14789.748494453668
485,14789.748494453668
486,14789.748494453668
487,14789.748494453668
488,14789.748494453668
489,14789.748494453668
490,14789.748494453668
491,14789.748494453668
492,14789.748494453668
493,14789.748494453668
494,14789.748494453668
495,14789.748494453668
496,14789.748494453668
497,14789.748494453668
498,14789.748494453668
499,14789.748494453668
500,14789.748494453668
501,14789.748494453668
502,14789.748494453668
503,14789.748494453668
504,14789.748494453668
505,14789.748494453668
506,14789.748494453668
507,14789.748494453668
508,14789.748494453668
509,14789.748494453668
510,14789.748494453668
511,14789.748494453668
512,14789.748494453668
513,14789.748494453668
514,14789.748494453668
515,14789.748494453668
516,14789.748494453668
517,14789.748494453668
518,14789.748494453668
519,14789.748494453668
520,14789.748494453668
521,14789.748494453668
522,14789.748494453668
523,14789.748494453668
524,14789.748494453668
525,14789.748494453668
526,14789.748494453668
527,14789.748494453668
528,14789.748494453668
529,14789.748494453668
530,14789.748494453668
531,14789.748494453668
532,14789.748494453668
533,14789.748494453668
534,14789.748494453668
535,14789.748494453668
536,14789.748494453668
537,14789.748494453668
538,14789.748494453668
539,14789.748494453668
540,14789.748494453668
541,14789.748494453668
542,14789.748494453668
543,14789.748494453668
544,14789.748494453668
545,14789.748494453668
546,14789.748494453668
547,14789.748494453668
548,14789.748494453668
549,14789.748494453668
550,14789.748494453668
551,14789.748494453668
552,14789.748494453668
553,14789.748494453668
554,14789.748494453668
555,14789.748494453668
556,14789.748494453668
557,14789.748494453668
558,14789.748494453668
559,14789.748494453668
560,14789.748494453668
561,14789.748494453668
562,14789.748494453668
563,14789.748494453668
564,14789.748494453668
565,14789.748494453668
566,14789.748494453668
567,14789.748494453668
568,14789.748494453668
569,14789.748494453668
570,14789.748494453668
571,14789.748494453668
572,14789.748494453668
573,14789.748494453668
574,14789.748494453668
575,14789.748494453668
576,14789.748494453668
577,14789.748494453668
578,14789.748494453668
579,14789.748494453668
580,14789.748494453668
581,14789.748494453668
582,14789.748494453668
583,14789.748494453668
584,14789.748494453668
585,14789.748494453668
586,14789.748494453668
587,14789.748494453668
588,14789.748494453668
589,14789.748494453668
590,14789.748494453668
591,14789.748494453668
592,14789.748494453668
593,14789.748494453668
594,14789.748494453668
595,14789.748494453668
596,14789.748494453668
597,14789.748494453668
598,14789.748494453668
599,14789.748494453668
600,14789.748494453668
601,14789.748494453668
602,14789.748494453668
603,14789.748494453668
604,14789.748494453668
605,14789.748494453668
606,14789.748494453668
607,14789.748494453668
608,14789.748494453668
609,14789.748494453668
610,14789.748494453668
611,14789.748494453668
612,14789.748494453668
613,14789.748494453668
614,14789.748494453668
615,14789.748494453668
616,14789.748494453668
617,14789.748494453668
618,14789.748494453668
619,14789.748494453668
620,14789.748494453668
621,14789.748494453668
622,14789.748494453668
623,14789.748494453668
624,14789.748494453668
625,14789.748494453668
626,14789.748494453668
627,14789.748494453668
628,14789.748494453668
629,14789.748494453668
630,14789.748494453668
631,14789.748494453668
632,14789.748494453668
633,14789.748494453668
634,14789.748494453668
635,14789.748494453668
636,14789.748494453668
637,14789.748494453668
638,14789.748494453668
639,14789.748494453668
640,14789.748494453668
641,14789.748494453668
642,14789.748494453668
643,14789.748494453668
644,14789.748494453668
645,14789.748494453668
646,14789.748494453668
647,14789.748494453668
648,14789.748494453668
649,14789.748494453668
650,14789.748494453668
651,14789.748494453668
652,14789.748494453668
653,14789.748494453668
654,14789.748494453668
655,14789.748494453668
656,14789.748494453668
657,14789.748494453668
658,14789.748494453668
659,14789.748494453668
660,14789.748494453668
661,14789.748494453668
662,14789.748494453668
663,14789.748494453668
664,14789.748494453668
665,14789.748494453668
666,14789.748494453668
667,14789.748494453668
668,14789.748494453668
669,14789.748494453668
670,14789.748494453668
671,14789.748494453668
672,14789.748494453668
673,14789.748494453668
674,14789.748494453668
675,14789.748494453668
676,14789.748494453668
677,14789.748494453668
678,14789.748494453668
679,14789.748494453668
680,14789.748494453668
681,14789.748494453668
682,14789.748494453668
683,14789.748494453668
684,14789.748494453668
685,14789.748494453668
686,14789.748494453668
687,14789.748494453668
688,14789.748494453668
689,14789.748494453668
690,14789.748494453668
691,14789.748494453668
692,14789.748494453668
693,14789.748494453668
694,14789.748494453668
695,14789.748494453668
696,14789.748494453668
697,14789.748494453668
698,14789.748494453668
699,14789.748494453668
700,14789.748494453668
701,14789.748494453668
702,14789.748494453668
703,14789.748494453668
704,14789.748494453668
705,14789.748494453668
706,14789.748494453668
707,14789.748494453668
708,14789.748494453668
709,14789.748494453668
710,14789.748494453668
711,14789.748494453668
712,14789.748494453668
713,14789.748494453668
714,14789.748494453668
715,14789.748494453668
716,14789.748494453668
717,14789.748494453668
718,14789.748494453668
719,14789.748494453668
720,14789.748494453668
721,14789.748494453668
722,14789.748494453668
723,14789.748494453668
724,14789.748494453668
725,14789.748494453668
726,14789.748494453668
727,14789.748494453668
728,14789.748494453668
729,14789.748494453668
730,14789.748494453668
731,14789.748494453668
732,14789.748494453668
733,14789.748494453668
734,14789.748494453668
735,14789.748494453668
736,14789.748494453668
737,14789.748494453668
738,14789.748494453668
739,14789.748494453668
740,14789.748494453668
741,14789.748494453668
742,14789.748494453668
743,14789.748494453668
744,14789.748494453668
745,14789.748494453668
746,14789.748494453668
747,14789.748494453668
748,14789.748494453668
749,14789.748494453668
750,14789.748494453668
751,14789.748494453668
752,14789.748494453668
753,14789.748494453668
754,14789.748494453668
755,14789.748494453668
756,14789.748494453668
757,14789.748494453668
758,14789.748494453668
759,14789.748494453668
760,14789.748494453668
761,14789.748494453668
762,14789.748494453668
763,14789.748494453668
764,14789.748494453668
765,14789.748494453668
766,14789.748494453668
767,14789.748494453668
768,14789.748494453668
769,14789.748494453668
770,14789.748494453668
771,14789.748494453668
772,14789.748494453668
773,14789.748494453668
774,14789.748494453668
775,14789.748494453668
776,14789.748494453668
777,14789.748494453668
778,14789.748494453668
779,14789.748494453668
780,14789.748494453668
781,14789.748494453668
782,14789.748494453668
783,14789.748494453668
784,14789.748494453668
785,14789.748494453668
786,14789.748494453668
787,14789.748494453668
788,14789.748494453668
789,14789.748494453668
790,14789.748494453668
791,14789.748494453668
792,14789.748494453668
793,14789.748494453668
794,14789.748494453668
795,14789.748494453668
796,14789.748494453668
797,14789.748494453668
798,14789.748494453668
799,14789.748494453668
800,14789.748494453668
801,14789.748494453668
802,14789.748494453668
803,14789.748494453668
804,14789.748494453668
805,14789.748494453668
806,14789.748494453668
807,14789.748494453668
808,14789.748494453668
809,14789.748494453668
810,14789.748494453668
811,14789.748494453668
812,14789.748494453668
813,14789.748494453668
814,14789.748494453668
815,14789.748494453668
816,14789.748494453668
817,14789.748494453668
818,14789.748494453668
819,14789.748494453668
820,14789.748494453668
821,14789.748494453668
822,14789.748494453668
823,14789.748494453668
824,14789.748494453668
825,14789.748494453668
826,14789.748494453668
827,14789.748494453668
828,14789.748494453668
829,14789.748494453668
830,14789.748494453668
831,14789.748494453668
832,14789.748494453668
833,14789.748494453668
834,14789.748494453668
835,14789.748494453668
836,14789.748494453668
837,14789.748494453668
838,14789.748494453668
839,14789.748494453668
840,14789.748494453668
841,14789.748494453668
842,14789.748494453668
843,14789.748494453668
844,14789.748494453668
845,14789.748494453668
846,14789.748494453668
847,14789.748494453668
848,14789.748494453668
849,14789.748494453668
850,14789.748494453668
851,14789.748494453668
852,14789.748494453668
853,14789.748494453668
854,14789.748494453668
855,14789.748494453668
856,14789.748494453668
857,14789.748494453668
858,14789.748494453668
859,14789.748494453668
860,14789.748494453668
861,14789.748494453668
862,14789.748494453668
863,14789.748494453668
864,14789.748494453668
865,14789.748494453668
866,14789.748494453668
867,14789.748494453668
868,14789.748494453668
869,14789.748494453668
870,14789.748494453668
871,14789.748494453668
872,14789.748494453668
873,14789.748494453668
874,14789.748494453668
875,14789.748494453668
876,14789.748494453668
877,14789.748494453668
878,14789.748494453668
879,14789.748494453668
880,14789.748494453668
881,14789.748494453668
882,14789.748494453668
883,14789.748494453668
884,14789.748494453668
885,14789.748494453668
886,14789.748494453668
887,14789.748494453668
888,14789.748494453668
889,14789.748494453668
890,14789.748494453668
891,14789.748494453668
892,14789.748494453668
893,14789.748494453668
894,14789.748494453668
895,14789.748494453668
896,14789.748494453668
897,14789.748494453668
898,14789.748494453668
899,14789.748494453668
900,14789.748494453668
901,14789.748494453668
902,14789.748494453668
903,14789.748494453668
904,14789.748494453668
905,14789.748494453668
906,14789.748494453668
907,14789.748494453668
908,14789.748494453668
909,14789.748494453668
910,14789.748494453668
911,14789.748494453668
912,14789.748494453668
913,14789.748494453668
914,14789.748494453668
915,14789.748494453668
916,14789.748494453668
917,14789.748494453668
918,14789.748494453668
919,14789.748494453668
920,14789.748494453668
921,14789.748494453668
922,14789.748494453668
923,14789.748494453668
924,14789.748494453668
925,14789.748494453668
926,14789.748494453668
927,14789.748494453668
928,14789.748494453668
929,14789.748494453668
930,14789.748494453668
931,14789.748494453668
932,14789.748494453668
933,14789.748494453668
934,14789.748494453668
935,14789.748494453668
936,14789.748494453668
937,14789.748494453668
938,14789.748494453668
939,14789.748494453668
940,14789.748494453668
941,14789.748494453668
942,14789.748494453668
943,14789.748494453668
944,14789.748494453668
945,14789.748494453668
946,14789.748494453668
947,14789.748494453668
948,14789.748494453668
949,14789.748494453668
950,14789.748494453668
951,14789.748494453668
952,14789.748494453668
953,14789.748494453668
954,14789.748494453668
955,14789.748494453668
956,14789.748494453668
957,14789.748494453668
958,14789.748494453668
959,14789.748494453668
960,14789.748494453668
961,14789.748494453668
962,14789.748494453668
963,14789.748494453668
964,14789.748494453668
965,14789.748494453668
966,14789.748494453668
967,14789.748494453668
968,14789.748494453668
969,14789.748494453668
970,14789.748494453668
971,14789.748494453668
972,14789.748494453668
973,14789.748494453668
974,14789.748494453668
975,14789.748494453668
976,14789.748494453668
977,14789.748494453668
978,14789.748494453668
979,14789.748494453668
980,14789.748494453668
981,14789.748494453668
982,14789.748494453668
983,14789.748494453668
984,14789.748494453668
985,14789.748494453668
986,14789.748494453668
987,14789.748494453668
988,14789.748494453668
989,14789.748494453668
990,14789.748494453668
991,14789.748494453668
992,14789.748494453668
993,14789.748494453668
994,14789.748494453668
995,14789.748494453668
996,14789.748494453668
997,14789.748494453668
998,14789.748494453668
999,14789.748494453668
1000,14789.748494453668
1001,14789.748494453668
1002,14789.748494453668
1003,14789.748494453668
1004,14789.748494453668
1005,14789.748494453668
1006,14789.748494453668
1007,14789.748494453668
1008,14789.748494453668
1009,14789.748494453668
1010,14789.748494453668
1011,14789.748494453668
1012,14789.748494453668
1013,14789.748494453668
1014,14789.748494453668
1015,14789.748494453668
1016,14789.748494453668
1017,14789.748494453668
1018,14789.748494453668
1019,14789.748494453668
1020,14789.748494453668
1021,14789.748494453668
1022,14789.748494453668
1023,14789.748494453668
1024,14789.748494453668
1025,14789.748494453668
1026,14789.748494453668
1027,14789.748494453668
1028,14789.748494453668
1029,14789.748494453668
1030,14789.748494453668
1031,14789.748494453668
1032,14789.748494453668
1033,14789.748494453668
1034,14789.748494453668
1035,14789.748494453668
1036,14789.748494453668
1037,14789.748494453668
1038,14789.748494453668
1039,14789.748494453668
1040,14789.748494453668
1041,14789.748494453668
1042,14789.748494453668
1043,14789.748494453668
1044,14789.748494453668
1045,14789.748494453668
1046,14789.748494453668
1047,14789.748494453668
1048,14789.748494453668
1049,14789.748494453668
1050,14789.748494453668
1051,14789.748494453668
1052,14789.748494453668
1053,14789.748494453668
1054,14789.748494453668
1055,14789.748494453668
1056,14789.748494453668
1057,14789.748494453668
1058,14789.748494453668
1059,14789.748494453668
1060,14789.748494453668
1061,14789.748494453668
1062,14789.748494453668
1063,14789.748494453668
1064,14789.748494453668
1065,14789.748494453668
1066,14789.748494453668
1067,14789.748494453668
1068,14789.748494453668
1069,14789.748494453668
1070,14789.748494453668
1071,14789.748494453668
1072,14789.748494453668
1073,14789.748494453668
1074,14789.748494453668
1075,14789.748494453668
1076,14789.748494453668
1077,14789.748494453668
1078,14789.748494453668
1079,14789.748494453668
1080,14789.748494453668
1081,14789.748494453668
1082,14789.748494453668
1083,14789.748494453668
1084,14789.748494453668
1085,14789.748494453668
1086,14789.748494453668
1087,14789.748494453668
1088,14789.748494453668
1089,14789.748494453668
1090,14789.748494453668
1091,14789.748494453668
1092,14789.748494453668
1093,14789.748494453668
1094,14789.748494453668
1095,14789.748494453668
1096,14789.748494453668
1097,14789.748494453668
1098,14789.748494453668
1099,14789.748494453668
1100,14789.748494453668
1101,14789.748494453668
1102,14789.748494453668
1103,14789.748494453668
1104,14789.748494453668
1105,14789.748494453668
1106,14789.748494453668
1107,14789.748494453668
1108,14789.748494453668
1109,14789.748494453668
1110,14789.748494453668
1111,14789.748494453668
1112,14789.748494453668
1113,14789.748494453668
1114,14789.748494453668
1115,14789.748494453668
1116,14789.748494453668
1117,14789.748494453668
1118,14789.748494453668
1119,14789.748494453668
1120,14789.748494453668
1121,14789.748494453668
1122,14789.748494453668
1123,14789.748494453668
1124,14789.748494453668
1125,14789.748494453668
1126,14789.748494453668
1127,14789.748494453668
1128,14789.748494453668
1129,14789.748494453668
1130,14789.748494453668
1131,14789.748494453668
1132,14789.748494453668
1133,14789.748494453668
1134,14789.748494453668
1135,14789.748494453668
1136,14789.748494453668
1137,14789.748494453668
1138,14789.748494453668
1139,14789.748494453668
1140,14789.748494453668
1141,14789.748494453668
1142,14789.748494453668
1143,14789.748494453668
1144,14789.748494453668
1145,14789.748494453668
1146,14789.748494453668
1147,14789.748494453668
1148,14789.748494453668
1149,14789.748494453668
1150,14789.748494453668
1151,14789.748494453668
1152,14789.748494453668
1153,14789.748494453668
1154,14789.748494453668
1155,14789.748494453668
1156,14789.748494453668
1157,14789.748494453668
1158,14789.748494453668
1159,14789.748494453668
1160,14789.748494453668
1161,14789.748494453668
1162,14789.748494453668
1163,14789.748494453668
1164,14789.748494453668
1165,14789.748494453668
1166,14789.748494453668
1167,14789.748494453668
1168,14789.748494453668
1169,14789.748494453668
1170,14789.748494453668
1171,14789.748494453668
1172,14789.748494453668
1173,14789.748494453668
1174,14789.748494453668
1175,14789.748494453668
1176,14789.748494453668
1177,14789.748494453668
1178,14789.748494453668
1179,14789.748494453668
1180,14789.748494453668
1181,14789.748494453668
1182,14789.748494453668
1183,14789.748494453668
1184,14789.748494453668
1185,14789.748494453668
1186,14789.748494453668
1187,14789.748494453668
1188,14789.748494453668
1189,14789.748494453668
1190,14789.748494453668
1191,14789.748494453668
1192,14789.748494453668
1193,14789.748494453668
1194,14789.748494453668
1195,14789.748494453668
1196,14789.748494453668
1197,14789.748494453668
1198,14789.748494453668
1199,14789.748494453668
1200,14789.748494453668
1201,14789.748494453668
1202,14789.748494453668
1203,14789.748494453668
1204,14789.748494453668
1205,14789.748494453668
1206,14789.748494453668
1207,14789.748494453668
1208,14789.748494453668
1209,14789.748494453668
1210,14789.748494453668
1211,14789.748494453668
1212,14789.748494453668
1213,14789.748494453668
1214,14789.748494453668
1215,14789.748494453668
1216,14789.748494453668
1217,14789.748494453668
1218,14789.748494453668
1219,14789.748494453668
1220,14789.748494453668
1221,14789.748494453668
1222,14789.748494453668
1223,14789.748494453668
1224,14789.748494453668
1225,14789.748494453668
1226,14789.748494453668
1227,14789.748494453668
1228,14789.748494453668
1229,14789.748494453668
1230,14789.748494453668
1231,14789.748494453668
1232,14789.748494453668
1233,14789.748494453668
1234,14789.748494453668
1235,14789.748494453668
1236,14789.748494453668
1237,14789.748494453668
1238,14789.748494453668
1239,14789.748494453668
1240,14789.748494453668
1241,14789.748494453668
1242,14789.748494453668
1243,14789.748494453668
1244,14789.748494453668
1245,14789.748494453668
1246,14789.748494453668
1247,14789.748494453668
1248,14789.748494453668
1249,14789.748494453668
1250,14789.748494453668
1251,14789.748494453668
1252,14789.748494453668
1253,14789.748494453668
1254,14789.748494453668
1255,14789.748494453668
1256,14789.748494453668
1257,14789.748494453668
1258,14789.748494453668
1259,14789.748494453668
1260,14789.748494453668
1261,14789.748494453668
1262,14789.748494453668
1263,14789.748494453668
1264,14789.748494453668
1265,14789.748494453668
1266,14789.748494453668
1267,14789.748494453668
1268,14789.748494453668
1269,14789.748494453668
1270,14789.748494453668
1271,14789.748494453668
1272,14789.748494453668
1273,14789.748494453668
1274,14789.748494453668
1275,14789.748494453668
1276,14789.748494453668
1277,14789.748494453668
1278,14789.748494453668
1279,14789.748494453668
1280,14789.748494453668
1281,14789.748494453668
1282,14789.748494453668
1283,14789.748494453668
1284,14789.748494453668
1285,14789.748494453668
1286,14789.748494453668
1287,14789.748494453668
1288,14789.748494453668
1289,14789.748494453668
1290,14789.748494453668
1291,14789.748494453668
1292,14789.748494453668
1293,14789.748494453668
1294,14789.748494453668
1295,14789.748494453668
1296,14789.748494453668
1297,14789.748494453668
1298,14789.748494453668
1299,14789.748494453668
1300,14789.748494453668
1301,14789.748494453668
1302,14789.748494453668
1303,14789.748494453668
1304,14789.748494453668
1305,14789.748494453668
1306,14789.748494453668
1307,14789.748494453668
1308,14789.748494453668
1309,14789.748494453668
1310,14789.748494453668
1311,14789.748494453668
1312,14789.748494453668
1313,14789.748494453668
1314,14789.748494453668
1315,14789.748494453668
1316,14789.748494453668
1317,14789.748494453668
1318,14789.748494453668
1319,14789.748494453668
1320,14789.748494453668
1321,14789.748494453668
1322,14789.748494453668
1323,14789.748494453668
1324,14789.748494453668
1325,14789.748494453668
1326,14789.748494453668
1327,14789.748494453668
1328,14789.748494453668
1329,14789.748494453668
1330,14789.748494453668
1331,14789.748494453668
1332,14789.748494453668
1333,14789.748494453668
1334,14789.748494453668
1335,14789.748494453668
1336,14789.748494453668
1337,14789.748494453668
1338,14789.748494453668
1339,14789.748494453668
1340,14789.748494453668
1341,14789.748494453668
1342,14789.748494453668
1343,14789.748494453668
1344,14789.748494453668
1345,14789.748494453668
1346,14789.748494453668
1347,14789.748494453668
1348,14789.748494453668
1349,14789.748494453668
1350,14789.748494453668
1351,14789.748494453668
1352,14789.748494453668
1353,14789.748494453668
1354,14789.748494453668
1355,14789.748494453668
1356,14789.748494453668
1357,14789.748494453668
1358,14789.748494453668
1359,14789.748494453668
1360,14789.748494453668
