"iteration","fitness"
487,646.6300810045108
488,646.617671562555
489,646.5272266948666
490,646.5272266948666
491,646.5272266948666
492,646.5272266948666
493,646.5272266948666
494,646.5272266948666
495,646.5194864387166
496,646.5194864387166
497,646.5194864387166
498,646.5194864387166
499,646.5194864387166
500,646.5110838711948
501,646.5110838711948
502,646.5110838711948
503,646.5110838711948
504,644.461812134301
505,644.461812134301
506,644.461812134301
507,644.461812134301
508,644.461812134301
509,644.461812134301
510,644.3657851211876
511,644.3657851211876
512,644.3657851211876
513,641.5113324652988
514,641.5113324652988
515,641.4942425300529
516,641.4942425300529
517,641.4942425300529
518,641.4681074051763
519,641.4681074051763
520,641.4681074051763
521,641.4681074051763
522,641.4681074051763
523,640.4531709602132
524,640.2618787294002
525,640.1911397417645
526,640.1911397417645
527,640.1911397417645
528,640.1911397417645
529,640.1911397417645
530,640.1911397417645
531,640.1911397417645
532,640.1911397417645
533,640.1911397417645
534,638.949915481911
535,638.949915481911
536,638.949915481911
537,638.8678334933575
538,638.8678334933575
539,638.8401934854052
540,638.8401934854052
541,638.8401934854052
542,638.8401934854052
543,638.8401934854052
544,638.8401934854052
545,638.8401934854052
546,638.8401934854052
547,638.8401934854052
548,638.8401934854052
549,638.8401934854052
550,638.8401934854052
551,638.8401934854052
552,638.8401934854052
553,638.8401934854052
554,638.8401934854052
555,638.8401934854052
556,638.8401934854052
557,638.8401934854052
558,638.8401934854052
559,638.8401934854052
560,638.8401934854052
561,638.8401934854052
562,638.8401934854052
563,636.3011761382435
564,636.3011761382435
565,636.3011761382435
566,636.3011761382435
567,636.2233808143646
568,636.2233808143646
569,636.2233808143646
570,636.2233808143646
571,636.2233808143646
572,636.2233808143646
573,636.2233808143646
574,636.2233808143646
575,636.2202969926135
576,636.2154674578403
577,636.2154674578403
578,636.2154674578403
579,636.2154674578403
580,636.2154674578403
581,636.1491894692649
582,636.1491894692649
583,636.1491894692649
584,636.1491894692649
585,636.1133965282086
586,636.1133965282086
587,634.114211524173
588,634.114211524173
589,634.114211524173
590,634.1071867938383
591,634.1071867938383
592,634.1071867938383
593,633.1227518832605
594,633.1095376838073
595,633.1095376838073
596,633.1095376838073
597,633.1095376838073
598,633.1095376838073
599,633.1095376838073
600,633.1095376838073
601,633.1095376838073
602,633.1029340230954
603,633.1029340230954
604,633.1029340230954
605,633.1029340230954
606,633.0593236941188
607,633.0593236941188
608,633.0593236941188
609,633.0593236941188
610,633.0593236941188
611,633.0593236941188
612,633.0593236941188
613,633.0593236941188
614,633.0593236941188
615,633.0593236941188
616,633.0593236941188
617,633.0593236941188
618,633.0593236941188
619,633.0593236941188
620,633.0593236941188
621,633.0593236941188
622,633.0593236941188
623,633.0593236941188
624,633.0593236941188
625,633.0593236941188
626,633.0424559436982
627,633.0424559436982
628,633.0424559436982
629,633.0424559436982
630,633.0268716226985
631,633.0268716226985
632,633.0268716226985
633,633.0051511038339
634,633.0051511038339
635,633.0051511038339
636,633.0051511038339
637,632.9270363513089
638,632.9270363513089
639,632.9270363513089
640,632.9270363513089
641,632.9270363513089
642,632.9270363513089
643,632.9270363513089
644,632.9270363513089
645,632.9270363513089
646,632.9270363513089
647,632.9270363513089
648,632.9270363513089
649,632.9270363513089
650,632.9270363513089
651,632.9270363513089
652,632.9270363513089
653,632.9270363513089
654,632.9270363513089
655,632.9270363513089
656,632.9270363513089
657,632.9270363513089
658,632.9270363513089
659,632.9270363513089
660,632.9270363513089
661,632.9270363513089
662,632.9270363513089
663,632.9270363513089
664,631.9886220547035
665,631.9886220547035
666,631.9886220547035
667,631.9886220547035
668,631.9886220547035
669,631.8523491343448
670,631.8523491343448
671,631.8523491343448
672,631.8523491343448
673,629.9678335978183
674,629.9678335978183
675,629.8877712202395
676,629.8877712202395
677,629.8877712202395
678,629.8877712202395
679,629.8875120821374
680,629.8875120821374
681,629.0852305568649
682,621.677587091001
683,621.677587091001
684,621.677587091001
685,621.677587091001
686,621.677587091001
687,621.6483216985872
688,621.6483216985872
689,621.6483216985872
690,621.6483216985872
691,621.6482253531366
692,621.6482253531366
693,621.6482253531366
694,621.6482253531366
695,621.6482253531366
696,621.6482253531366
697,621.6482253531366
698,621.6360149799615
699,621.6360149799615
700,618.6678783807204
701,618.6678783807204
702,618.6678783807204
703,618.6678783807204
704,618.6678783807204
705,618.562990247056
706,618.562990247056
707,618.562990247056
708,618.562990247056
709,618.548102681311
710,618.5403148004607
711,618.5403148004607
712,618.5403148004607
713,618.4962471463211
714,618.4962471463211
715,618.4905332132596
716,618.4673431197134
717,618.4673431197134
718,618.4673431197134
719,618.4673431197134
720,618.4673431197134
721,618.4673431197134
722,618.4511643059051
723,618.4511643059051
724,618.4511643059051
725,618.406266872744
726,618.406266872744
727,618.406266872744
728,618.2485903682557
729,618.2485903682557
730,618.2485903682557
731,618.2485903682557
732,618.2417464765954
733,618.2417464765954
734,618.2417464765954
735,618.2417464765954
736,618.2417464765954
737,618.2417464765954
738,618.2417464765954
739,618.1886771055968
740,618.1720242113502
741,618.1720242113502
742,618.1720242113502
743,618.1720242113502
744,618.1720242113502
745,618.1720242113502
746,618.1720242113502
747,618.1720242113502
748,618.1720242113502
749,618.1720242113502
750,618.1720242113502
751,618.1720242113502
752,618.1720242113502
753,615.005735782275
754,615.005735782275
755,615.005735782275
756,615.005735782275
757,614.9701268100079
758,614.9701268100079
759,614.9701268100079
760,614.9701268100079
761,614.9701268100079
762,613.3376040094906
763,613.3376040094906
764,613.3376040094906
765,613.3376040094906
766,613.3376040094906
767,613.3376040094906
768,613.3276353111921
769,613.3276353111921
770,613.3276353111921
771,613.2751188261685
772,613.2751188261685
773,613.2751188261685
774,613.2751188261685
775,613.2726018898726
776,613.2726018898726
777,613.2726018898726
778,613.2726018898726
779,613.2726018898726
780,613.2601949895882
781,613.1721889477552
782,613.1721889477552
783,613.1124699408488
784,613.1124699408488
785,613.0884056603591
786,613.0884056603591
787,613.0277610015851
788,613.015466642011
789,613.015466642011
790,613.015466642011
791,613.0146211156373
792,613.0146211156373
793,613.0129649654222
794,613.0129649654222
795,613.0129649654222
796,613.0129649654222
797,613.0129649654222
798,613.0129649654222
799,613.0129649654222
800,612.9072505285026
801,612.872524417251
802,612.872524417251
803,612.872524417251
804,612.872524417251
805,612.8599925768766
806,612.8599925768766
807,612.8271360979766
808,612.8271360979766
809,612.8271360979766
810,612.8048449483704
811,612.8048449483704
812,612.8048449483704
813,612.8048449483704
814,612.8015977589914
815,612.8015977589914
816,612.8015977589914
817,612.8015977589914
818,612.8015977589914
819,612.764719186164
820,612.764719186164
821,612.764719186164
822,612.764719186164
823,612.764719186164
824,612.764719186164
825,608.1296462691549
826,608.1296462691549
827,608.1296462691549
828,608.1296462691549
829,608.1296462691549
830,608.1296462691549
831,608.1296462691549
832,608.1296462691549
833,608.1296462691549
834,608.1296462691549
835,608.1296462691549
836,608.1296462691549
837,608.1296462691549
838,608.1296462691549
839,608.1296462691549
840,608.1296462691549
841,608.1101104546022
842,608.1101104546022
843,608.1101104546022
844,608.1101104546022
845,608.1101104546022
846,608.011364795098
847,608.011364795098
848,608.011364795098
849,608.011364795098
850,608.011364795098
851,607.9741525776076
852,607.9741525776076
853,607.9741525776076
854,607.9741525776076
855,607.887303311071
856,607.8283808303947
857,607.8283808303947
858,607.8283808303947
859,607.8283808303947
860,607.8283808303947
861,607.8215354809556
862,607.8215354809556
863,607.8215354809556
864,607.8215354809556
865,607.8215354809556
866,607.8215354809556
867,607.8215354809556
868,607.8215354809556
869,607.8215354809556
870,607.8215354809556
871,607.8215354809556
872,607.8215354809556
873,607.8215354809556
874,607.8215354809556
875,607.6712391803178
876,607.6712391803178
877,607.6712391803178
878,607.6712391803178
879,607.6712391803178
880,607.6712391803178
881,607.6712391803178
882,607.6712391803178
883,607.6712391803178
884,607.6392452825835
885,607.6392452825835
886,607.6392452825835
887,607.6392452825835
888,607.6392452825835
889,607.6392452825835
890,607.6392452825835
891,607.5555446140278
892,607.5555446140278
893,606.7499395780164
894,606.7499395780164
895,606.7499395780164
896,606.7499395780164
897,606.7499395780164
898,606.7499395780164
899,606.7499395780164
900,606.7499395780164
901,606.7441251955627
902,606.7441251955627
903,606.7441251955627
904,606.7441251955627
905,606.6358373050264
906,606.6358373050264
907,606.6358373050264
908,606.6358373050264
909,606.6358373050264
910,606.6358373050264
911,606.6358373050264
912,606.6358373050264
913,606.6358373050264
914,606.6358373050264
915,606.6358373050264
916,606.6358373050264
917,606.6358373050264
918,606.6358373050264
919,605.9974475437165
920,605.9974475437165
921,605.9974475437165
922,605.9974475437165
923,605.9974475437165
924,605.9974475437165
925,605.9974475437165
926,605.9974475437165
927,605.9974475437165
928,605.9974475437165
929,605.9974475437165
930,605.9974475437165
931,605.9974475437165
932,605.9974475437165
933,605.9973027055007
934,605.9973027055007
935,605.9748879099764
936,605.9089757347177
937,605.9089757347177
938,605.9089757347177
939,605.9089757347177
940,605.9089757347177
941,605.9089757347177
942,605.9089757347177
943,605.9089757347177
944,605.9089757347177
945,605.9089757347177
946,605.9089757347177
947,604.2160494094206
948,604.2160494094206
949,604.2160494094206
950,604.2160494094206
951,604.2160494094206
952,604.2160494094206
953,604.2160494094206
954,604.2160494094206
955,604.2160494094206
956,604.2160494094206
957,604.2160494094206
958,604.2160494094206
959,604.2160494094206
960,604.2160494094206
961,604.2160494094206
962,604.2160494094206
963,604.2160494094206
964,604.2160494094206
965,604.2160494094206
966,604.2160494094206
967,604.2160494094206
968,604.2160494094206
969,604.2160494094206
970,604.2160494094206
971,604.2160494094206
972,604.2160494094206
973,604.2160494094206
974,604.2160494094206
975,604.0563807777731
976,604.0563807777731
977,603.9978775267282
978,602.2751309885383
979,602.2751309885383
980,602.2751309885383
981,602.2751309885383
982,602.2751309885383
983,602.2751309885383
984,602.2751309885383
985,602.2751309885383
986,602.2751309885383
987,602.2751309885383
988,602.2751309885383
989,602.2751309885383
990,602.2751309885383
991,602.2751309885383
992,602.2751309885383
993,602.2751309885383
994,602.2751309885383
995,602.2751309885383
996,602.2751309885383
997,602.2751309885383
998,602.2751309885383
999,602.2751309885383
1000,602.2751309885383
1001,602.2751309885383
1002,602.2751309885383
1003,602.2751309885383
1004,602.2751309885383
1005,602.2751309885383
1006,602.2751309885383
1007,602.2751309885383
1008,602.2751309885383
1009,602.2751309885383
1010,602.2751309885383
1011,602.2751309885383
1012,602.2751309885383
1013,602.2751309885383
1014,602.2751309885383
1015,602.2751309885383
1016,602.2751309885383
1017,602.2751309885383
1018,602.2751309885383
1019,602.2751309885383
1020,602.2751309885383
1021,602.2751309885383
1022,602.2751309885383
1023,602.2751309885383
1024,602.2751309885383
1025,602.2751309885383
1026,602.2751309885383
1027,602.2751309885383
1028,602.2751309885383
1029,602.2751309885383
1030,602.2751309885383
1031,602.2751309885383
1032,602.2751309885383
1033,602.2751309885383
1034,602.2751309885383
1035,602.2751309885383
1036,602.2751309885383
1037,602.2751309885383
1038,602.2751309885383
1039,602.2751309885383
1040,602.2751309885383
1041,602.2751309885383
1042,602.2751309885383
1043,602.2751309885383
1044,602.2751309885383
1045,602.2751309885383
1046,602.2751309885383
1047,602.2751309885383
1048,602.2751309885383
1049,602.2751309885383
1050,602.2751309885383
1051,602.2751309885383
1052,602.2751309885383
1053,602.2751309885383
1054,602.2751309885383
1055,602.2751309885383
1056,602.2751309885383
1057,602.2751309885383
1058,602.2751309885383
1059,602.2751309885383
1060,602.2751309885383
1061,602.2751309885383
1062,602.2751309885383
1063,602.2751309885383
1064,602.2751309885383
1065,602.2751309885383
1066,602.2751309885383
1067,602.2751309885383
1068,602.2751309885383
1069,602.2751309885383
1070,602.2751309885383
1071,602.2751309885383
1072,602.2751309885383
1073,602.2751309885383
1074,602.2751309885383
1075,602.2751309885383
1076,602.2751309885383
1077,602.2751309885383
1078,602.2751309885383
1079,602.2751309885383
1080,602.2751309885383
1081,602.2751309885383
1082,602.2751309885383
1083,602.2751309885383
1084,602.2751309885383
1085,602.2751309885383
1086,602.2751309885383
1087,602.2751309885383
1088,602.2751309885383
1089,602.2751309885383
1090,602.2751309885383
1091,602.2751309885383
1092,602.2751309885383
1093,602.2751309885383
1094,602.2751309885383
1095,602.2751309885383
1096,602.2751309885383
1097,602.2751309885383
1098,602.2751309885383
1099,602.2751309885383
1100,602.2751309885383
1101,602.2751309885383
1102,602.2751309885383
1103,602.2751309885383
1104,602.2751309885383
1105,602.2751309885383
1106,602.2751309885383
1107,602.2751309885383
1108,602.2751309885383
1109,602.2751309885383
1110,602.2751309885383
1111,602.2751309885383
1112,602.2751309885383
1113,602.2751309885383
1114,602.2751309885383
1115,602.2751309885383
1116,602.2751309885383
1117,602.2751309885383
1118,602.2751309885383
1119,602.2751309885383
1120,602.2751309885383
1121,602.2751309885383
1122,602.2751309885383
1123,602.2751309885383
1124,602.2751309885383
1125,602.2751309885383
1126,602.2751309885383
1127,602.2751309885383
1128,602.2751309885383
1129,602.2751309885383
1130,602.2751309885383
1131,602.2751309885383
1132,602.2751309885383
1133,602.2751309885383
1134,602.2751309885383
1135,602.2751309885383
1136,602.2751309885383
1137,602.2751309885383
1138,602.2751309885383
1139,602.2751309885383
1140,602.2751309885383
1141,602.2751309885383
1142,602.2751309885383
1143,602.2751309885383
1144,602.2751309885383
1145,602.2751309885383
1146,602.2751309885383
1147,602.2751309885383
1148,602.2751309885383
1149,602.2751309885383
1150,602.2751309885383
1151,602.2751309885383
1152,602.2751309885383
1153,602.2751309885383
1154,602.2751309885383
1155,602.2751309885383
1156,602.2751309885383
1157,602.2751309885383
1158,602.2751309885383
1159,602.2751309885383
1160,602.2751309885383
1161,602.2751309885383
1162,602.2751309885383
1163,602.2751309885383
1164,602.2751309885383
1165,602.2751309885383
1166,602.2751309885383
1167,602.2751309885383
1168,602.2751309885383
1169,602.2751309885383
1170,602.2751309885383
1171,602.2751309885383
1172,602.2751309885383
1173,602.2751309885383
1174,602.2751309885383
1175,602.2751309885383
1176,602.2751309885383
1177,602.2751309885383
1178,602.2751309885383
1179,602.2751309885383
1180,602.2751309885383
1181,602.2751309885383
1182,602.2751309885383
1183,602.2751309885383
1184,602.2751309885383
1185,602.2751309885383
1186,602.2751309885383
1187,602.2751309885383
1188,602.2751309885383
1189,602.2751309885383
1190,602.2751309885383
1191,602.2751309885383
1192,602.2751309885383
1193,602.2751309885383
1194,602.2751309885383
1195,602.2751309885383
1196,602.2751309885383
1197,602.2751309885383
1198,602.2751309885383
1199,602.2751309885383
1200,602.2751309885383
1201,602.2751309885383
1202,602.2751309885383
1203,602.2751309885383
1204,602.2751309885383
1205,602.2751309885383
1206,602.2751309885383
1207,602.2751309885383
1208,602.2751309885383
1209,602.2751309885383
1210,602.2751309885383
1211,602.2751309885383
1212,602.2751309885383
1213,602.2751309885383
1214,602.2751309885383
1215,602.2751309885383
1216,602.2751309885383
1217,602.2751309885383
1218,602.2751309885383
1219,602.2751309885383
1220,602.2751309885383
1221,602.2751309885383
1222,602.2751309885383
1223,602.2751309885383
1224,602.2751309885383
1225,602.2751309885383
1226,602.2751309885383
1227,602.2751309885383
1228,602.2751309885383
1229,602.2751309885383
1230,602.2751309885383
1231,602.2751309885383
1232,602.2751309885383
1233,602.2751309885383
1234,602.2751309885383
1235,602.2751309885383
1236,602.2751309885383
1237,602.2751309885383
1238,602.2751309885383
1239,602.2751309885383
1240,602.2751309885383
1241,602.2751309885383
1242,602.2751309885383
1243,602.2751309885383
1244,602.2751309885383
1245,602.2751309885383
1246,602.2751309885383
1247,602.2751309885383
1248,602.2751309885383
1249,602.2751309885383
1250,602.2751309885383
1251,602.2751309885383
1252,602.2751309885383
1253,602.2751309885383
1254,602.2751309885383
1255,602.2751309885383
1256,602.2751309885383
1257,602.2751309885383
1258,602.2751309885383
1259,602.2751309885383
1260,602.2751309885383
1261,602.2751309885383
1262,602.2751309885383
1263,602.2751309885383
1264,602.2751309885383
1265,602.2751309885383
1266,602.2751309885383
1267,602.2751309885383
1268,602.2751309885383
1269,602.2751309885383
1270,602.2751309885383
1271,602.2751309885383
1272,602.2751309885383
1273,602.2751309885383
1274,602.2751309885383
1275,602.2751309885383
1276,602.2751309885383
1277,602.2751309885383
1278,602.2751309885383
1279,602.2751309885383
1280,602.2751309885383
1281,602.2751309885383
1282,602.2751309885383
1283,602.2751309885383
1284,602.2751309885383
1285,602.2751309885383
1286,602.2751309885383
1287,602.2751309885383
1288,602.2751309885383
1289,602.2751309885383
1290,602.2751309885383
1291,602.2751309885383
1292,602.2751309885383
1293,602.2751309885383
1294,602.2751309885383
1295,602.2751309885383
1296,602.2751309885383
1297,602.2751309885383
1298,602.2751309885383
1299,602.2751309885383
1300,602.2751309885383
1301,602.2751309885383
1302,602.2751309885383
1303,602.2751309885383
1304,602.2751309885383
1305,602.2751309885383
1306,602.2751309885383
1307,602.2751309885383
1308,602.2751309885383
1309,602.2751309885383
1310,602.2751309885383
1311,602.2751309885383
1312,602.2751309885383
1313,602.2751309885383
1314,602.2751309885383
1315,602.2751309885383
1316,602.2751309885383
1317,602.2751309885383
1318,602.2751309885383
1319,602.2751309885383
1320,602.2751309885383
1321,602.2751309885383
1322,602.2751309885383
1323,602.2751309885383
1324,602.2751309885383
1325,602.2751309885383
1326,602.2751309885383
1327,602.2751309885383
1328,602.2751309885383
1329,602.2751309885383
1330,602.2751309885383
1331,602.2751309885383
1332,602.2751309885383
1333,602.2751309885383
1334,602.2751309885383
1335,602.2751309885383
1336,602.2751309885383
1337,602.2751309885383
1338,602.2751309885383
1339,602.2751309885383
1340,602.2751309885383
1341,602.2751309885383
1342,602.2751309885383
1343,602.2751309885383
1344,602.2751309885383
1345,602.2751309885383
1346,602.2751309885383
1347,602.2751309885383
1348,602.2751309885383
1349,602.2751309885383
1350,602.2751309885383
1351,602.2751309885383
1352,602.2751309885383
1353,602.2751309885383
1354,602.2751309885383
1355,602.2751309885383
1356,602.2751309885383
1357,602.2751309885383
1358,602.2751309885383
1359,602.2751309885383
1360,602.2751309885383
1361,602.2751309885383
1362,602.2751309885383
1363,602.2751309885383
1364,602.2751309885383
1365,602.2751309885383
1366,602.2751309885383
1367,602.2751309885383
1368,602.2751309885383
1369,602.2751309885383
1370,602.2751309885383
